,electrode,frequencies,group,psd,state,subj
5037,Oz,31.968780487804878,novice,-0.269400925449184,FA,19
5038,Oz,32.46829268292683,novice,-0.38948857542982696,FA,19
5039,Oz,32.96780487804878,novice,-0.2957605883846273,FA,19
5040,Oz,33.46731707317073,novice,-0.10391389773229584,FA,19
5041,Oz,33.966829268292685,novice,-0.08257579089191516,FA,19
5042,Oz,34.466341463414636,novice,-0.1588650943790606,FA,19
5043,Oz,34.96585365853659,novice,-0.3597368798515393,FA,19
5044,Oz,35.46536585365854,novice,-0.30873353060784386,FA,19
5045,Oz,35.96487804878049,novice,-0.3972631126536421,FA,19
5046,Oz,36.464390243902436,novice,-0.563023337035764,FA,19
5047,Oz,36.96390243902439,novice,-0.6098578382210287,FA,19
5048,Oz,37.46341463414634,novice,-0.6681171393640007,FA,19
5049,Oz,37.96292682926829,novice,-0.7951462083653288,FA,19
5050,Oz,38.46243902439024,novice,-0.7337888207037803,FA,19
5051,Oz,38.961951219512194,novice,-0.8927229573663803,FA,19
5052,Oz,39.461463414634146,novice,-0.9572664257629203,FA,19
5053,Oz,39.9609756097561,novice,-0.8842083542202499,FA,19
5054,Oz,40.46048780487805,novice,-0.7632770645019951,FA,19
5055,Oz,40.96,novice,-0.872134393699733,FA,19
5056,Oz,41.45951219512195,novice,-0.7295517261869591,FA,19
5057,Oz,41.959024390243904,novice,-0.8154782184242239,FA,19
5058,Oz,42.458536585365856,novice,-0.7090812301077674,FA,19
5059,Oz,42.95804878048781,novice,-0.6961394794395904,FA,19
5060,Oz,43.45756097560976,novice,-0.5159142169793228,FA,19
5061,Oz,43.957073170731704,novice,-0.5950390724653363,FA,19
5062,Oz,44.456585365853655,novice,-0.5825662860142116,FA,19
5063,Oz,44.95609756097561,novice,-0.8853619300026863,FA,19
5064,Oz,45.45560975609756,novice,-0.9981132376999536,FA,19
5065,Oz,45.95512195121951,novice,-1.0990125141338505,FA,19
5066,Oz,46.45463414634146,novice,-1.0872770760763624,FA,19
5067,Oz,46.954146341463414,novice,-1.1155051382452708,FA,19
5068,Oz,47.453658536585365,novice,-1.2772147346990308,FA,19
5069,Oz,47.95317073170732,novice,-1.614890278385779,FA,19
5070,Oz,48.45268292682927,novice,-2.145691356830949,FA,19
5071,Oz,48.95219512195122,novice,-2.3425635390149733,FA,19
5072,Oz,49.45170731707317,novice,-2.4265295712824946,FA,19
5073,Oz,49.951219512195124,novice,-2.090478660956393,FA,19
5074,Oz,50.450731707317075,novice,-2.3300243692273854,FA,19
5075,Oz,50.95024390243903,novice,-2.4643007725551507,FA,19
5076,Oz,51.44975609756098,novice,-2.461120403363637,FA,19
5077,Oz,51.94926829268293,novice,-1.6642755878681421,FA,19
5078,Oz,52.448780487804875,novice,-1.2364777191042173,FA,19
5079,Oz,52.94829268292683,novice,-1.1969327433410575,FA,19
5080,Oz,53.44780487804878,novice,-1.22897169138058,FA,19
5081,Oz,53.94731707317073,novice,-1.3521123243945188,FA,19
5082,Oz,54.44682926829268,novice,-1.1926966440136308,FA,19
5083,Oz,54.94634146341463,novice,-1.1514359439045498,FA,19
5084,Oz,55.445853658536585,novice,-1.0352208480414,FA,19
5085,Oz,55.94536585365854,novice,-1.1197136415450117,FA,19
5086,Oz,56.44487804878049,novice,-1.1684874658401436,FA,19
5087,Oz,56.94439024390244,novice,-1.2095851021739934,FA,19
5088,Oz,57.44390243902439,novice,-1.086990261098547,FA,19
5089,Oz,57.94341463414634,novice,-1.0445055591071772,FA,19
5090,Oz,58.442926829268295,novice,-1.1943280989595353,FA,19
5091,Oz,58.94243902439025,novice,-1.3735147419617961,FA,19
5092,Oz,59.4419512195122,novice,-1.5238462826311996,FA,19
5093,Oz,59.94146341463414,novice,-1.41178870966387,FA,19
5094,Oz,60.440975609756094,novice,-1.410104888052639,FA,19
5095,Oz,60.940487804878046,novice,-1.4256030936394883,FA,19
5096,Oz,61.44,novice,-1.633514768532682,FA,19
5097,Oz,61.93951219512195,novice,-1.7081169776160667,FA,19
5098,Oz,62.4390243902439,novice,-1.7066803920749587,FA,19
5099,Oz,62.93853658536585,novice,-1.7925572714058364,FA,19
5100,Oz,63.438048780487804,novice,-1.878484723230158,FA,19
5101,Oz,63.937560975609756,novice,-1.7141975692979736,FA,19
5102,Oz,64.43707317073171,novice,-1.7495000033675991,FA,19
5103,Oz,64.93658536585366,novice,-1.6729474770370125,FA,19
5104,Oz,65.43609756097561,novice,-1.8896603578298432,FA,19
5105,Oz,65.93560975609756,novice,-1.7863790942656528,FA,19
5106,Oz,66.43512195121951,novice,-1.7320463408858604,FA,19
5107,Oz,66.93463414634147,novice,-1.6628163900377277,FA,19
5108,Oz,67.43414634146342,novice,-1.813676971202208,FA,19
5109,Oz,67.93365853658537,novice,-1.8231066171594315,FA,19
5110,Oz,68.43317073170732,novice,-2.010689230728589,FA,19
5111,Oz,68.93268292682927,novice,-1.9579119502924345,FA,19
5112,Oz,69.43219512195122,novice,-1.8235113618138334,FA,19
5113,Oz,69.93170731707318,novice,-1.8860330980358455,FA,19
5114,Oz,70.43121951219513,novice,-1.7929852354834659,FA,19
5115,Oz,70.93073170731708,novice,-1.8547641397953962,FA,19
5116,Oz,71.43024390243903,novice,-1.9102705678532426,FA,19
5117,Oz,71.92975609756098,novice,-1.7758202751537069,FA,19
5118,Oz,72.42926829268292,novice,-1.90789010162293,FA,19
5119,Oz,72.92878048780487,novice,-2.035384157317538,FA,19
5120,Oz,73.42829268292682,novice,-1.9023942307696236,FA,19
5121,Oz,73.92780487804878,novice,-1.857331511546922,FA,19
5122,Oz,74.42731707317073,novice,-2.027969213261317,FA,19
5123,Oz,74.92682926829268,novice,-2.254900376881591,FA,19
5124,Oz,75.42634146341463,novice,-2.204725640741895,FA,19
5125,Oz,75.92585365853658,novice,-2.199734009735905,FA,19
5126,Oz,76.42536585365853,novice,-2.1107311563644156,FA,19
5127,Oz,76.92487804878049,novice,-2.1299156452044805,FA,19
5128,Oz,77.42439024390244,novice,-2.132273873779558,FA,19
5129,Oz,77.92390243902439,novice,-1.8447767460620776,FA,19
5130,Oz,78.42341463414634,novice,-1.7266695498462237,FA,19
5131,Oz,78.92292682926829,novice,-1.748904378487485,FA,19
5132,Oz,79.42243902439024,novice,-1.6585888784597866,FA,19
5133,Oz,79.9219512195122,novice,-1.767382559949261,FA,19
5134,Oz,80.42146341463415,novice,-1.7550071241081975,FA,19
5135,Oz,80.9209756097561,novice,-1.8230384230163497,FA,19
5136,Oz,81.42048780487805,novice,-2.057910885139892,FA,19
5137,Oz,81.92,novice,-1.9305397209100565,FA,19
5138,Oz,82.41951219512195,novice,-2.1528085725160993,FA,19
5139,Oz,82.9190243902439,novice,-1.9667134002061548,FA,19
5140,Oz,83.41853658536586,novice,-1.9303442002947486,FA,19
5141,Oz,83.91804878048781,novice,-1.9910008326281887,FA,19
5142,Oz,84.41756097560976,novice,-1.8834456305608454,FA,19
5143,Oz,84.91707317073171,novice,-2.012581646212853,FA,19
5144,Oz,85.41658536585366,novice,-2.14970704413556,FA,19
5145,Oz,85.91609756097562,novice,-2.2360197861460525,FA,19
5146,Oz,86.41560975609757,novice,-2.136925437569896,FA,19
5147,Oz,86.91512195121952,novice,-2.429267077318337,FA,19
5148,Oz,87.41463414634147,novice,-2.4882117020398953,FA,19
5149,Oz,87.91414634146341,novice,-2.819674663407352,FA,19
5150,Oz,88.41365853658536,novice,-2.9484343517944422,FA,19
5151,Oz,88.91317073170731,novice,-2.925647387955055,FA,19
5152,Oz,89.41268292682926,novice,-2.8791263862121115,FA,19
5153,Oz,89.91219512195121,novice,-2.860464959042445,FA,19
5154,Oz,90.41170731707317,novice,-2.710529392979402,FA,19
5155,Oz,90.91121951219512,novice,-2.5976218932568025,FA,19
5156,Oz,91.41073170731707,novice,-2.444036662087345,FA,19
5157,Oz,91.91024390243902,novice,-2.1958082222639836,FA,19
5158,Oz,92.40975609756097,novice,-2.1278649544947483,FA,19
5159,Oz,92.90926829268292,novice,-2.386313930415876,FA,19
5160,Oz,93.40878048780488,novice,-2.2239053956269443,FA,19
5161,Oz,93.90829268292683,novice,-2.2635129676579444,FA,19
5162,Oz,94.40780487804878,novice,-2.570831990464236,FA,19
5163,Oz,94.90731707317073,novice,-2.6760706171211437,FA,19
5164,Oz,95.40682926829268,novice,-2.822062221317453,FA,19
5165,Oz,95.90634146341463,novice,-3.0324903934796588,FA,19
5166,Oz,96.40585365853659,novice,-3.0836032326007468,FA,19
5167,Oz,96.90536585365854,novice,-3.1744169972751983,FA,19
5168,Oz,97.40487804878049,novice,-3.3014203732898473,FA,19
5169,Oz,97.90439024390244,novice,-3.1980345218256923,FA,19
5170,Oz,98.40390243902439,novice,-2.979195393318146,FA,19
5171,Oz,98.90341463414634,novice,-2.9739025755832427,FA,19
5172,Oz,99.4029268292683,novice,-2.921876381147912,FA,19
5173,Oz,99.90243902439025,novice,-2.8822289015665725,FA,19
5174,Oz,0.9990243902439024,novice,12.375693592298628,OP,19
5175,Oz,1.4985365853658537,novice,11.935835071095333,OP,19
5176,Oz,1.9980487804878049,novice,12.21397899704579,OP,19
5177,Oz,2.497560975609756,novice,11.909379026324999,OP,19
5178,Oz,2.9970731707317073,novice,10.907296667897128,OP,19
5179,Oz,3.4965853658536585,novice,9.893065199310954,OP,19
5180,Oz,3.9960975609756098,novice,9.202609998620941,OP,19
5181,Oz,4.495609756097561,novice,8.423941430850153,OP,19
5182,Oz,4.995121951219512,novice,7.796935694283623,OP,19
5183,Oz,5.494634146341463,novice,7.211403868985119,OP,19
5184,Oz,5.994146341463415,novice,6.71250696169494,OP,19
5185,Oz,6.493658536585366,novice,6.250568292668214,OP,19
5186,Oz,6.993170731707317,novice,5.845735029621515,OP,19
5187,Oz,7.492682926829268,novice,5.561675661514283,OP,19
5188,Oz,7.9921951219512195,novice,5.391105310484249,OP,19
5189,Oz,8.491707317073171,novice,5.524566542220621,OP,19
5190,Oz,8.991219512195123,novice,5.942521625305681,OP,19
5191,Oz,9.490731707317073,novice,5.987963549390346,OP,19
5192,Oz,9.990243902439024,novice,6.567440734828326,OP,19
5193,Oz,10.489756097560976,novice,6.825951391585994,OP,19
5194,Oz,10.989268292682926,novice,7.231031048414365,OP,19
5195,Oz,11.488780487804878,novice,7.814509477316064,OP,19
5196,Oz,11.98829268292683,novice,8.084679873544228,OP,19
5197,Oz,12.487804878048781,novice,7.775151683477025,OP,19
5198,Oz,12.987317073170733,novice,7.735384115188451,OP,19
5199,Oz,13.486829268292682,novice,7.548063606189379,OP,19
5200,Oz,13.986341463414634,novice,7.155075948569456,OP,19
5201,Oz,14.485853658536586,novice,6.8098129376092995,OP,19
5202,Oz,14.985365853658536,novice,6.090712341823165,OP,19
5203,Oz,15.484878048780487,novice,5.171012173102762,OP,19
5204,Oz,15.984390243902439,novice,4.683521072001982,OP,19
5205,Oz,16.48390243902439,novice,4.111295984504078,OP,19
5206,Oz,16.983414634146342,novice,3.5462687406653,OP,19
5207,Oz,17.482926829268294,novice,3.1461196500782496,OP,19
5208,Oz,17.982439024390246,novice,2.866060567262979,OP,19
5209,Oz,18.481951219512194,novice,2.560388722233062,OP,19
5210,Oz,18.981463414634145,novice,2.2371817942256014,OP,19
5211,Oz,19.480975609756097,novice,2.0454286928406833,OP,19
5212,Oz,19.98048780487805,novice,1.8252491628100929,OP,19
5213,Oz,20.48,novice,1.599288718198544,OP,19
5214,Oz,20.979512195121952,novice,1.414613897229765,OP,19
5215,Oz,21.479024390243904,novice,1.1599144729040791,OP,19
5216,Oz,21.978536585365852,novice,1.0063164684004233,OP,19
5217,Oz,22.478048780487804,novice,0.9142155876606664,OP,19
5218,Oz,22.977560975609755,novice,0.7343394471761895,OP,19
5219,Oz,23.477073170731707,novice,0.6735453922952156,OP,19
5220,Oz,23.97658536585366,novice,0.5070787810209921,OP,19
5221,Oz,24.47609756097561,novice,0.4162423679136097,OP,19
5222,Oz,24.975609756097562,novice,0.33131005007206804,OP,19
5223,Oz,25.475121951219514,novice,0.39726365484286996,OP,19
5224,Oz,25.974634146341465,novice,0.22777683715692967,OP,19
5225,Oz,26.474146341463413,novice,0.22380568719963498,OP,19
5226,Oz,26.973658536585365,novice,0.08978323496853938,OP,19
5227,Oz,27.473170731707317,novice,-0.09721033188795683,OP,19
5228,Oz,27.97268292682927,novice,-0.17408851224774843,OP,19
5229,Oz,28.47219512195122,novice,-0.20841543467786416,OP,19
5230,Oz,28.97170731707317,novice,-0.39046626991851197,OP,19
5231,Oz,29.471219512195123,novice,-0.5911722895613457,OP,19
5232,Oz,29.97073170731707,novice,-0.7022785741969984,OP,19
5233,Oz,30.470243902439023,novice,-0.7194142083250864,OP,19
5234,Oz,30.969756097560975,novice,-0.6687066297910437,OP,19
5235,Oz,31.469268292682926,novice,-0.7075595997104621,OP,19
5236,Oz,31.968780487804878,novice,-0.8409270964169291,OP,19
5237,Oz,32.46829268292683,novice,-0.923045199983342,OP,19
5238,Oz,32.96780487804878,novice,-0.9279717352815219,OP,19
5239,Oz,33.46731707317073,novice,-1.003706005025734,OP,19
5240,Oz,33.966829268292685,novice,-1.183108779664324,OP,19
5241,Oz,34.466341463414636,novice,-1.1962745210454468,OP,19
5242,Oz,34.96585365853659,novice,-1.4384959257755687,OP,19
5243,Oz,35.46536585365854,novice,-1.6690901094667165,OP,19
5244,Oz,35.96487804878049,novice,-1.6504031042994858,OP,19
5245,Oz,36.464390243902436,novice,-1.6897573593575999,OP,19
5246,Oz,36.96390243902439,novice,-1.7504071762797655,OP,19
5247,Oz,37.46341463414634,novice,-1.6701632159084037,OP,19
5248,Oz,37.96292682926829,novice,-1.7089323731626658,OP,19
5249,Oz,38.46243902439024,novice,-1.6861175715960357,OP,19
5250,Oz,38.961951219512194,novice,-1.7195479334178645,OP,19
5251,Oz,39.461463414634146,novice,-1.6869103935792442,OP,19
5252,Oz,39.9609756097561,novice,-1.742511676700687,OP,19
5253,Oz,40.46048780487805,novice,-1.8119916446247133,OP,19
5254,Oz,40.96,novice,-1.8943329771272175,OP,19
5255,Oz,41.45951219512195,novice,-1.9015709695697431,OP,19
5256,Oz,41.959024390243904,novice,-1.932307557231213,OP,19
5257,Oz,42.458536585365856,novice,-1.9070622110177289,OP,19
5258,Oz,42.95804878048781,novice,-2.0477143631764,OP,19
5259,Oz,43.45756097560976,novice,-2.0027731496910848,OP,19
5260,Oz,43.957073170731704,novice,-1.9621437528499142,OP,19
5261,Oz,44.456585365853655,novice,-1.9204649875714728,OP,19
5262,Oz,44.95609756097561,novice,-2.089283504110086,OP,19
5263,Oz,45.45560975609756,novice,-2.038278620575786,OP,19
5264,Oz,45.95512195121951,novice,-2.1094591892406114,OP,19
5265,Oz,46.45463414634146,novice,-1.9351169442708396,OP,19
5266,Oz,46.954146341463414,novice,-2.089976199260196,OP,19
5267,Oz,47.453658536585365,novice,-2.1444660335141843,OP,19
5268,Oz,47.95317073170732,novice,-2.359190511034802,OP,19
5269,Oz,48.45268292682927,novice,-2.9392430364446716,OP,19
5270,Oz,48.95219512195122,novice,-3.2309107290427272,OP,19
5271,Oz,49.45170731707317,novice,-3.4278859158777077,OP,19
5272,Oz,49.951219512195124,novice,-3.647128626025664,OP,19
5273,Oz,50.450731707317075,novice,-3.8863262802927183,OP,19
5274,Oz,50.95024390243903,novice,-3.9877646556397046,OP,19
5275,Oz,51.44975609756098,novice,-3.9701620424193096,OP,19
5276,Oz,51.94926829268293,novice,-3.2932246266359675,OP,19
5277,Oz,52.448780487804875,novice,-2.948494829736093,OP,19
5278,Oz,52.94829268292683,novice,-2.843677055398519,OP,19
5279,Oz,53.44780487804878,novice,-2.7412413433689693,OP,19
5280,Oz,53.94731707317073,novice,-2.8615175509112225,OP,19
5281,Oz,54.44682926829268,novice,-2.911054385023693,OP,19
5282,Oz,54.94634146341463,novice,-2.896256371524419,OP,19
5283,Oz,55.445853658536585,novice,-3.1284550046101978,OP,19
5284,Oz,55.94536585365854,novice,-3.129927878276639,OP,19
5285,Oz,56.44487804878049,novice,-3.1456010936129113,OP,19
5286,Oz,56.94439024390244,novice,-3.121636130283939,OP,19
5287,Oz,57.44390243902439,novice,-3.086626032231531,OP,19
5288,Oz,57.94341463414634,novice,-3.0390917555724317,OP,19
5289,Oz,58.442926829268295,novice,-3.0859170546669965,OP,19
5290,Oz,58.94243902439025,novice,-2.991733364687334,OP,19
5291,Oz,59.4419512195122,novice,-3.0485819459036945,OP,19
5292,Oz,59.94146341463414,novice,-3.2430360443662556,OP,19
5293,Oz,60.440975609756094,novice,-3.3439226515233016,OP,19
5294,Oz,60.940487804878046,novice,-3.416552391485055,OP,19
5295,Oz,61.44,novice,-3.418317696343376,OP,19
5296,Oz,61.93951219512195,novice,-3.4687506906484384,OP,19
5297,Oz,62.4390243902439,novice,-3.5898593415270605,OP,19
5298,Oz,62.93853658536585,novice,-3.650847517658189,OP,19
5299,Oz,63.438048780487804,novice,-3.630342858259659,OP,19
5300,Oz,63.937560975609756,novice,-3.457951781320408,OP,19
5301,Oz,64.43707317073171,novice,-3.4775021261659926,OP,19
5302,Oz,64.93658536585366,novice,-3.461552852142492,OP,19
5303,Oz,65.43609756097561,novice,-3.4976593161946044,OP,19
5304,Oz,65.93560975609756,novice,-3.505730955190332,OP,19
5305,Oz,66.43512195121951,novice,-3.506374207742971,OP,19
5306,Oz,66.93463414634147,novice,-3.4686991148430515,OP,19
5307,Oz,67.43414634146342,novice,-3.4597380716107806,OP,19
5308,Oz,67.93365853658537,novice,-3.518765615851379,OP,19
5309,Oz,68.43317073170732,novice,-3.648960578677026,OP,19
5310,Oz,68.93268292682927,novice,-3.552596765437662,OP,19
5311,Oz,69.43219512195122,novice,-3.4022324623986173,OP,19
5312,Oz,69.93170731707318,novice,-3.3020472670106105,OP,19
5313,Oz,70.43121951219513,novice,-3.3262944683987024,OP,19
5314,Oz,70.93073170731708,novice,-3.3078215034979808,OP,19
5315,Oz,71.43024390243903,novice,-3.305963789218745,OP,19
5316,Oz,71.92975609756098,novice,-3.2349691890132757,OP,19
5317,Oz,72.42926829268292,novice,-3.2626066825732734,OP,19
5318,Oz,72.92878048780487,novice,-3.4006643131811365,OP,19
5319,Oz,73.42829268292682,novice,-3.567948241643892,OP,19
5320,Oz,73.92780487804878,novice,-3.5745040573877764,OP,19
5321,Oz,74.42731707317073,novice,-3.496947937857019,OP,19
5322,Oz,74.92682926829268,novice,-3.545054722065717,OP,19
5323,Oz,75.42634146341463,novice,-3.6619449662923893,OP,19
5324,Oz,75.92585365853658,novice,-3.6917159293077146,OP,19
5325,Oz,76.42536585365853,novice,-3.7308715112335538,OP,19
5326,Oz,76.92487804878049,novice,-3.553999479059289,OP,19
5327,Oz,77.42439024390244,novice,-3.5003461483815688,OP,19
5328,Oz,77.92390243902439,novice,-3.6253951759208154,OP,19
5329,Oz,78.42341463414634,novice,-3.784056971499208,OP,19
5330,Oz,78.92292682926829,novice,-3.6850041764948136,OP,19
5331,Oz,79.42243902439024,novice,-3.5899324238458292,OP,19
5332,Oz,79.9219512195122,novice,-3.6777081534575884,OP,19
5333,Oz,80.42146341463415,novice,-3.909376375322007,OP,19
5334,Oz,80.9209756097561,novice,-3.9098030044116876,OP,19
5335,Oz,81.42048780487805,novice,-3.915163933088777,OP,19
5336,Oz,81.92,novice,-3.937200613785425,OP,19
5337,Oz,82.41951219512195,novice,-3.8746226080177144,OP,19
5338,Oz,82.9190243902439,novice,-3.9936861234033594,OP,19
5339,Oz,83.41853658536586,novice,-4.076770214828739,OP,19
5340,Oz,83.91804878048781,novice,-4.006196598637585,OP,19
5341,Oz,84.41756097560976,novice,-3.893545831479901,OP,19
5342,Oz,84.91707317073171,novice,-3.930038805106895,OP,19
5343,Oz,85.41658536585366,novice,-4.083498379738551,OP,19
5344,Oz,85.91609756097562,novice,-4.133052059421113,OP,19
5345,Oz,86.41560975609757,novice,-4.098034286979777,OP,19
5346,Oz,86.91512195121952,novice,-4.196450336080851,OP,19
5347,Oz,87.41463414634147,novice,-4.085371957962346,OP,19
5348,Oz,87.91414634146341,novice,-4.145018739674678,OP,19
5349,Oz,88.41365853658536,novice,-4.344715341957034,OP,19
5350,Oz,88.91317073170731,novice,-4.198811207829619,OP,19
5351,Oz,89.41268292682926,novice,-4.117170930459615,OP,19
5352,Oz,89.91219512195121,novice,-4.024606867238818,OP,19
5353,Oz,90.41170731707317,novice,-4.167381404271465,OP,19
5354,Oz,90.91121951219512,novice,-4.244489212262396,OP,19
5355,Oz,91.41073170731707,novice,-4.315704475002683,OP,19
5356,Oz,91.91024390243902,novice,-4.118667123331067,OP,19
5357,Oz,92.40975609756097,novice,-4.174433204481753,OP,19
5358,Oz,92.90926829268292,novice,-4.263902213433144,OP,19
5359,Oz,93.40878048780488,novice,-4.271467042237095,OP,19
5360,Oz,93.90829268292683,novice,-4.303047535095558,OP,19
5361,Oz,94.40780487804878,novice,-4.334828163294988,OP,19
5362,Oz,94.90731707317073,novice,-4.430144795835066,OP,19
5363,Oz,95.40682926829268,novice,-4.606734657462399,OP,19
5364,Oz,95.90634146341463,novice,-4.617609675866166,OP,19
5365,Oz,96.40585365853659,novice,-4.536780420282548,OP,19
5366,Oz,96.90536585365854,novice,-4.587545883867588,OP,19
5367,Oz,97.40487804878049,novice,-4.647990864565943,OP,19
5368,Oz,97.90439024390244,novice,-4.526416969876086,OP,19
5369,Oz,98.40390243902439,novice,-4.63493994673143,OP,19
5370,Oz,98.90341463414634,novice,-4.590923530915125,OP,19
5371,Oz,99.4029268292683,novice,-4.49747382252999,OP,19
5372,Oz,99.90243902439025,novice,-4.612182080270383,OP,19
5373,Oz,0.9990243902439024,novice,19.666934850457228,VD,21
5374,Oz,1.4985365853658537,novice,18.907306075030608,VD,21
5375,Oz,1.9980487804878049,novice,19.067980120836,VD,21
5376,Oz,2.497560975609756,novice,18.47011293353163,VD,21
5377,Oz,2.9970731707317073,novice,17.1118212005178,VD,21
5378,Oz,3.4965853658536585,novice,15.753872761624496,VD,21
5379,Oz,3.9960975609756098,novice,14.651812372702544,VD,21
5380,Oz,4.495609756097561,novice,13.872376265486878,VD,21
5381,Oz,4.995121951219512,novice,13.312615711832214,VD,21
5382,Oz,5.494634146341463,novice,12.782375027030945,VD,21
5383,Oz,5.994146341463415,novice,12.459191670989888,VD,21
5384,Oz,6.493658536585366,novice,12.296182627949134,VD,21
5385,Oz,6.993170731707317,novice,12.371389983886449,VD,21
5386,Oz,7.492682926829268,novice,12.640685019856729,VD,21
5387,Oz,7.9921951219512195,novice,12.900841111470946,VD,21
5388,Oz,8.491707317073171,novice,13.201834825168993,VD,21
5389,Oz,8.991219512195123,novice,13.455922805998773,VD,21
5390,Oz,9.490731707317073,novice,13.882479044097234,VD,21
5391,Oz,9.990243902439024,novice,14.088345744320453,VD,21
5392,Oz,10.489756097560976,novice,14.238421228749157,VD,21
5393,Oz,10.989268292682926,novice,14.145222565993476,VD,21
5394,Oz,11.488780487804878,novice,13.910935921783077,VD,21
5395,Oz,11.98829268292683,novice,13.881010971377176,VD,21
5396,Oz,12.487804878048781,novice,13.813814364783816,VD,21
5397,Oz,12.987317073170733,novice,13.626649892820861,VD,21
5398,Oz,13.486829268292682,novice,13.430545077844753,VD,21
5399,Oz,13.986341463414634,novice,13.347976521496413,VD,21
5400,Oz,14.485853658536586,novice,13.381669134872746,VD,21
5401,Oz,14.985365853658536,novice,13.251567455686196,VD,21
5402,Oz,15.484878048780487,novice,13.288578174987805,VD,21
5403,Oz,15.984390243902439,novice,13.226878049536044,VD,21
5404,Oz,16.48390243902439,novice,13.104727144196291,VD,21
5405,Oz,16.983414634146342,novice,13.166192912056724,VD,21
5406,Oz,17.482926829268294,novice,13.157859321095511,VD,21
5407,Oz,17.982439024390246,novice,12.969691904125018,VD,21
5408,Oz,18.481951219512194,novice,12.802643446769146,VD,21
5409,Oz,18.981463414634145,novice,12.685402858210718,VD,21
5410,Oz,19.480975609756097,novice,12.45641070113406,VD,21
5411,Oz,19.98048780487805,novice,12.279403986683784,VD,21
5412,Oz,20.48,novice,12.127317151504734,VD,21
5413,Oz,20.979512195121952,novice,11.941308764277485,VD,21
5414,Oz,21.479024390243904,novice,11.59341128511466,VD,21
5415,Oz,21.978536585365852,novice,11.455577700267822,VD,21
5416,Oz,22.478048780487804,novice,11.293494212589561,VD,21
5417,Oz,22.977560975609755,novice,11.116305226641233,VD,21
5418,Oz,23.477073170731707,novice,10.903775951698062,VD,21
5419,Oz,23.97658536585366,novice,10.688406997155898,VD,21
5420,Oz,24.47609756097561,novice,10.54195296150999,VD,21
5421,Oz,24.975609756097562,novice,10.353759205587938,VD,21
5422,Oz,25.475121951219514,novice,10.150343052004738,VD,21
5423,Oz,25.974634146341465,novice,9.828194209640037,VD,21
5424,Oz,26.474146341463413,novice,9.598987246073907,VD,21
5425,Oz,26.973658536585365,novice,9.545271678724937,VD,21
5426,Oz,27.473170731707317,novice,9.41660094285343,VD,21
5427,Oz,27.97268292682927,novice,9.05955292809157,VD,21
5428,Oz,28.47219512195122,novice,8.79353673856243,VD,21
5429,Oz,28.97170731707317,novice,8.566225875530126,VD,21
5430,Oz,29.471219512195123,novice,8.385263373403262,VD,21
5431,Oz,29.97073170731707,novice,8.184282704710593,VD,21
5432,Oz,30.470243902439023,novice,8.009016545981565,VD,21
5433,Oz,30.969756097560975,novice,7.917655157357665,VD,21
5434,Oz,31.469268292682926,novice,7.751338700178896,VD,21
5435,Oz,31.968780487804878,novice,7.683783062066249,VD,21
5436,Oz,32.46829268292683,novice,7.6544956049578206,VD,21
5437,Oz,32.96780487804878,novice,7.482708874858704,VD,21
5438,Oz,33.46731707317073,novice,7.458848324255011,VD,21
5439,Oz,33.966829268292685,novice,7.349368416742221,VD,21
5440,Oz,34.466341463414636,novice,7.358673134754934,VD,21
5441,Oz,34.96585365853659,novice,7.16313965759473,VD,21
5442,Oz,35.46536585365854,novice,7.1019805145637775,VD,21
5443,Oz,35.96487804878049,novice,6.976901054950719,VD,21
5444,Oz,36.464390243902436,novice,6.983465332326299,VD,21
5445,Oz,36.96390243902439,novice,6.966276878306554,VD,21
5446,Oz,37.46341463414634,novice,6.763202719993762,VD,21
5447,Oz,37.96292682926829,novice,6.633281006255412,VD,21
5448,Oz,38.46243902439024,novice,6.622680096278335,VD,21
5449,Oz,38.961951219512194,novice,6.454839514957371,VD,21
5450,Oz,39.461463414634146,novice,6.233189869868024,VD,21
5451,Oz,39.9609756097561,novice,6.095527537816717,VD,21
5452,Oz,40.46048780487805,novice,6.042524127594287,VD,21
5453,Oz,40.96,novice,6.034865677306753,VD,21
5454,Oz,41.45951219512195,novice,6.0636216422998075,VD,21
5455,Oz,41.959024390243904,novice,5.868385615032671,VD,21
5456,Oz,42.458536585365856,novice,5.966346491573589,VD,21
5457,Oz,42.95804878048781,novice,5.859060630510363,VD,21
5458,Oz,43.45756097560976,novice,5.99237890867381,VD,21
5459,Oz,43.957073170731704,novice,5.928862522503813,VD,21
5460,Oz,44.456585365853655,novice,5.826739651809829,VD,21
5461,Oz,44.95609756097561,novice,5.692971643857763,VD,21
5462,Oz,45.45560975609756,novice,5.683435976525304,VD,21
5463,Oz,45.95512195121951,novice,5.713496079070637,VD,21
5464,Oz,46.45463414634146,novice,5.739461432997954,VD,21
5465,Oz,46.954146341463414,novice,5.533317818114609,VD,21
5466,Oz,47.453658536585365,novice,5.540663321761285,VD,21
5467,Oz,47.95317073170732,novice,5.328348874601241,VD,21
5468,Oz,48.45268292682927,novice,4.779177955462075,VD,21
5469,Oz,48.95219512195122,novice,4.610972091510273,VD,21
5470,Oz,49.45170731707317,novice,4.531597475226755,VD,21
5471,Oz,49.951219512195124,novice,4.221142664151097,VD,21
5472,Oz,50.450731707317075,novice,4.206801508689656,VD,21
